Time [s],PID,Address,Endpoint,Frame #,Data,CRC
3.883035440000000,SOF,,,0x156,,0x00
3.883040052000000,OUT,0x16,0x01,,,0x18
3.883043320000000,DATA1,,,,0xFF 0x55 0x5F 0xEA 0x3B 0xB8 0x22 0x26 0x09 0x1D 0xE8 0xE7 0x00 0x08 0x18 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x3A 0x12,0x7590
3.883093656000000,ACK,,,,,
3.883095584000000,IN,0x16,0x01,,,0x18
3.883098680000000,NAK,,,,,
3.884035416000000,SOF,,,0x157,,0x1F
3.884039132000000,IN,0x16,0x01,,,0x18
3.884042224000000,NAK,,,,,
3.885035400000000,SOF,,,0x158,,0x1E
3.885038664000000,IN,0x16,0x01,,,0x18
3.885041744000000,NAK,,,,,
3.886035380000000,SOF,,,0x159,,0x01
3.886039992000000,OUT,0x16,0x01,,,0x18
3.886043260000000,DATA0,,,,0xFF 0x55 0x5F 0xFA 0x3C 0xB8 0x32 0x26 0x09 0x2D 0x00 0xE8 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x73 0x6C,0xFC6E
3.886093672000000,ACK,,,,,
3.886095608000000,IN,0x16,0x01,,,0x18
3.886098700000000,NAK,,,,,
3.887035360000000,SOF,,,0x15A,,0x09
3.887039956000000,OUT,0x16,0x01,,,0x18
3.887043220000000,DATA1,,,,0xFF 0x55 0x5F 0xFA 0x3C 0xB8 0x32 0x26 0x09 0x2D 0x28 0xE8 0x00 0x08 0x28 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0xFF 0x02 0xC4 0x11 0x00 0x00 0x7C 0xFA 0x9B 0x94,0x3FBE
3.887093640000000,ACK,,,,,
3.887095572000000,IN,0x16,0x01,,,0x18
